track_id,n_obs,first_scene,last_scene,zones,n_distinct_vessels
149,2,S1A_IW_GRDH_1SDV_20220408T154140_20220408T154205_042684_0517CC_rtc,S1A_IW_GRDH_1SDV_20220415T153354_20220415T153419_042786_051B3E_rtc,[1],2
150,12,S1A_IW_GRDH_1SDV_20220408T154140_20220408T154205_042684_0517CC_rtc,S1A_IW_GRDH_1SDV_20220509T153355_20220509T153420_043136_0526D2_rtc,[1],12
151,1,S1A_IW_GRDH_1SDV_20220408T154140_20220408T154205_042684_0517CC_rtc,S1A_IW_GRDH_1SDV_20220408T154140_20220408T154205_042684_0517CC_rtc,[1],1
152,3,S1A_IW_GRDH_1SDV_20220408T154140_20220408T154205_042684_0517CC_rtc,S1A_IW_GRDH_1SDV_20220420T154141_20220420T154206_042859_051DA9_rtc,[2],3
153,8,S1A_IW_GRDH_1SDV_20220408T154140_20220408T154205_042684_0517CC_rtc,S1A_IW_GRDH_1SDV_20220502T154141_20220502T154206_043034_05236C_rtc,[1],8
154,4,S1A_IW_GRDH_1SDV_20220408T154140_20220408T154205_042684_0517CC_rtc,S1A_IW_GRDH_1SDV_20220420T154141_20220420T154206_042859_051DA9_rtc,[1],4
155,1,S1A_IW_GRDH_1SDV_20220408T154140_20220408T154205_042684_0517CC_rtc,S1A_IW_GRDH_1SDV_20220408T154140_20220408T154205_042684_0517CC_rtc,[1],1
156,1,S1A_IW_GRDH_1SDV_20220408T154140_20220408T154205_042684_0517CC_rtc,S1A_IW_GRDH_1SDV_20220408T154140_20220408T154205_042684_0517CC_rtc,[1],1
157,1,S1A_IW_GRDH_1SDV_20220408T154140_20220408T154205_042684_0517CC_rtc,S1A_IW_GRDH_1SDV_20220408T154140_20220408T154205_042684_0517CC_rtc,[1],1
158,1,S1A_IW_GRDH_1SDV_20220408T154140_20220408T154205_042684_0517CC_rtc,S1A_IW_GRDH_1SDV_20220408T154140_20220408T154205_042684_0517CC_rtc,[1],1
159,1,S1A_IW_GRDH_1SDV_20220408T154140_20220408T154205_042684_0517CC_rtc,S1A_IW_GRDH_1SDV_20220408T154140_20220408T154205_042684_0517CC_rtc,[1],1
160,1,S1A_IW_GRDH_1SDV_20220408T154140_20220408T154205_042684_0517CC_rtc,S1A_IW_GRDH_1SDV_20220408T154140_20220408T154205_042684_0517CC_rtc,[1],1
161,1,S1A_IW_GRDH_1SDV_20220420T154141_20220420T154206_042859_051DA9_rtc,S1A_IW_GRDH_1SDV_20220420T154141_20220420T154206_042859_051DA9_rtc,[1],1
162,1,S1A_IW_GRDH_1SDV_20220420T154141_20220420T154206_042859_051DA9_rtc,S1A_IW_GRDH_1SDV_20220420T154141_20220420T154206_042859_051DA9_rtc,[1],1
163,3,S1A_IW_GRDH_1SDV_20220420T154141_20220420T154206_042859_051DA9_rtc,S1A_IW_GRDH_1SDV_20220427T153354_20220427T153419_042961_0520FC_rtc,[1],3
164,1,S1A_IW_GRDH_1SDV_20220420T154141_20220420T154206_042859_051DA9_rtc,S1A_IW_GRDH_1SDV_20220420T154141_20220420T154206_042859_051DA9_rtc,[1],1
165,1,S1A_IW_GRDH_1SDV_20220420T154141_20220420T154206_042859_051DA9_rtc,S1A_IW_GRDH_1SDV_20220420T154141_20220420T154206_042859_051DA9_rtc,[1],1
166,1,S1A_IW_GRDH_1SDV_20220420T154141_20220420T154206_042859_051DA9_rtc,S1A_IW_GRDH_1SDV_20220420T154141_20220420T154206_042859_051DA9_rtc,[1],1
167,1,S1A_IW_GRDH_1SDV_20220502T154141_20220502T154206_043034_05236C_rtc,S1A_IW_GRDH_1SDV_20220502T154141_20220502T154206_043034_05236C_rtc,[2],1
168,9,S1A_IW_GRDH_1SDV_20220502T154141_20220502T154206_043034_05236C_rtc,S1A_IW_GRDH_1SDV_20220521T153356_20220521T153421_043311_052C0C_rtc,[2],9
169,2,S1A_IW_GRDH_1SDV_20220502T154141_20220502T154206_043034_05236C_rtc,S1A_IW_GRDH_1SDV_20220503T034308_20220503T034333_043041_0523B0_rtc,[2],2
170,1,S1A_IW_GRDH_1SDV_20220502T154141_20220502T154206_043034_05236C_rtc,S1A_IW_GRDH_1SDV_20220502T154141_20220502T154206_043034_05236C_rtc,[1],1
171,1,S1A_IW_GRDH_1SDV_20220502T154141_20220502T154206_043034_05236C_rtc,S1A_IW_GRDH_1SDV_20220502T154141_20220502T154206_043034_05236C_rtc,[1],1
172,1,S1A_IW_GRDH_1SDV_20220502T154141_20220502T154206_043034_05236C_rtc,S1A_IW_GRDH_1SDV_20220502T154141_20220502T154206_043034_05236C_rtc,[1],1
173,1,S1A_IW_GRDH_1SDV_20220503T034308_20220503T034333_043041_0523B0_rtc,S1A_IW_GRDH_1SDV_20220503T034308_20220503T034333_043041_0523B0_rtc,[1],1
174,3,S1A_IW_GRDH_1SDV_20220509T153355_20220509T153420_043136_0526D2_rtc,S1A_IW_GRDH_1SDV_20220510T033513_20220510T033538_043143_052712_rtc,[1],3
175,1,S1A_IW_GRDH_1SDV_20220509T153355_20220509T153420_043136_0526D2_rtc,S1A_IW_GRDH_1SDV_20220509T153355_20220509T153420_043136_0526D2_rtc,[1],1
176,1,S1A_IW_GRDH_1SDV_20220509T153355_20220509T153420_043136_0526D2_rtc,S1A_IW_GRDH_1SDV_20220509T153355_20220509T153420_043136_0526D2_rtc,[1],1
177,1,S1A_IW_GRDH_1SDV_20220509T153355_20220509T153420_043136_0526D2_rtc,S1A_IW_GRDH_1SDV_20220509T153355_20220509T153420_043136_0526D2_rtc,[2],1
178,6,S1A_IW_GRDH_1SDV_20220509T153355_20220509T153420_043136_0526D2_rtc,S1A_IW_GRDH_1SDV_20220521T153356_20220521T153421_043311_052C0C_rtc,[2],6
179,1,S1A_IW_GRDH_1SDV_20220510T033513_20220510T033538_043143_052712_rtc,S1A_IW_GRDH_1SDV_20220510T033513_20220510T033538_043143_052712_rtc,[1],1
180,1,S1A_IW_GRDH_1SDV_20220510T033513_20220510T033538_043143_052712_rtc,S1A_IW_GRDH_1SDV_20220510T033513_20220510T033538_043143_052712_rtc,[1],1
181,2,S1A_IW_GRDH_1SDV_20220514T154142_20220514T154207_043209_052912_rtc,S1A_IW_GRDH_1SDV_20220521T153356_20220521T153421_043311_052C0C_rtc,[1],2
182,2,S1A_IW_GRDH_1SDV_20220514T154142_20220514T154207_043209_052912_rtc,S1A_IW_GRDH_1SDV_20220521T153356_20220521T153421_043311_052C0C_rtc,[1],2
183,2,S1A_IW_GRDH_1SDV_20220514T154142_20220514T154207_043209_052912_rtc,S1A_IW_GRDH_1SDV_20220521T153356_20220521T153421_043311_052C0C_rtc,[1],2
184,1,S1A_IW_GRDH_1SDV_20220514T154142_20220514T154207_043209_052912_rtc,S1A_IW_GRDH_1SDV_20220514T154142_20220514T154207_043209_052912_rtc,[1],1
185,1,S1A_IW_GRDH_1SDV_20220514T154142_20220514T154207_043209_052912_rtc,S1A_IW_GRDH_1SDV_20220514T154142_20220514T154207_043209_052912_rtc,[1],1
186,1,S1A_IW_GRDH_1SDV_20220514T154142_20220514T154207_043209_052912_rtc,S1A_IW_GRDH_1SDV_20220514T154142_20220514T154207_043209_052912_rtc,[1],1
187,1,S1A_IW_GRDH_1SDV_20220514T154142_20220514T154207_043209_052912_rtc,S1A_IW_GRDH_1SDV_20220514T154142_20220514T154207_043209_052912_rtc,[1],1
188,1,S1A_IW_GRDH_1SDV_20220521T153356_20220521T153421_043311_052C0C_rtc,S1A_IW_GRDH_1SDV_20220521T153356_20220521T153421_043311_052C0C_rtc,[1],1
189,1,S1A_IW_GRDH_1SDV_20220521T153356_20220521T153421_043311_052C0C_rtc,S1A_IW_GRDH_1SDV_20220521T153356_20220521T153421_043311_052C0C_rtc,[2],1
190,2,S1A_IW_GRDH_1SDV_20220602T153357_20220602T153422_043486_053133_rtc,S1A_IW_GRDH_1SDV_20220607T154144_20220607T154209_043559_053374_rtc,[1],2
191,2,S1A_IW_GRDH_1SDV_20220602T153357_20220602T153422_043486_053133_rtc,S1A_IW_GRDH_1SDV_20220607T154144_20220607T154209_043559_053374_rtc,[1],2
192,1,S1A_IW_GRDH_1SDV_20220602T153357_20220602T153422_043486_053133_rtc,S1A_IW_GRDH_1SDV_20220602T153357_20220602T153422_043486_053133_rtc,[1],1
193,2,S1A_IW_GRDH_1SDV_20220602T153357_20220602T153422_043486_053133_rtc,S1A_IW_GRDH_1SDV_20220607T154144_20220607T154209_043559_053374_rtc,[1],2
194,2,S1A_IW_GRDH_1SDV_20220602T153357_20220602T153422_043486_053133_rtc,S1A_IW_GRDH_1SDV_20220607T154144_20220607T154209_043559_053374_rtc,[2],2
195,1,S1A_IW_GRDH_1SDV_20220602T153357_20220602T153422_043486_053133_rtc,S1A_IW_GRDH_1SDV_20220602T153357_20220602T153422_043486_053133_rtc,[2],1
196,15,S1A_IW_GRDH_1SDV_20220602T153357_20220602T153422_043486_053133_rtc,S1A_IW_GRDH_1SDV_20220720T153400_20220720T153425_044186_054621_rtc,[2],15
197,1,S1A_IW_GRDH_1SDV_20220602T153357_20220602T153422_043486_053133_rtc,S1A_IW_GRDH_1SDV_20220602T153357_20220602T153422_043486_053133_rtc,[1],1
198,5,S1A_IW_GRDH_1SDV_20220602T153357_20220602T153422_043486_053133_rtc,S1A_IW_GRDH_1SDV_20220619T154145_20220619T154210_043734_0538A7_rtc,[1],5
199,60,S1A_IW_GRDH_1SDV_20220602T153357_20220602T153422_043486_053133_rtc,S1A_IW_GRDH_1SDV_20220825T153402_20220825T153427_044711_05568D_rtc,[2],60
200,9,S1A_IW_GRDH_1SDV_20220602T153357_20220602T153422_043486_053133_rtc,S1A_IW_GRDH_1SDV_20220701T154145_20220701T154210_043909_053DE2_rtc,[2],9
201,1,S1A_IW_GRDH_1SDV_20220602T153357_20220602T153422_043486_053133_rtc,S1A_IW_GRDH_1SDV_20220602T153357_20220602T153422_043486_053133_rtc,[2],1
202,2,S1A_IW_GRDH_1SDV_20220602T153357_20220602T153422_043486_053133_rtc,S1A_IW_GRDH_1SDV_20220607T154144_20220607T154209_043559_053374_rtc,[2],2
203,21,S1A_IW_GRDH_1SDV_20220602T153357_20220602T153422_043486_053133_rtc,S1A_IW_GRDH_1SDV_20220725T154147_20220725T154212_044259_05484F_rtc,[2],21
204,1,S1A_IW_GRDH_1SDV_20220602T153357_20220602T153422_043486_053133_rtc,S1A_IW_GRDH_1SDV_20220602T153357_20220602T153422_043486_053133_rtc,[2],1
205,13,S1A_IW_GRDH_1SDV_20220607T154144_20220607T154209_043559_053374_rtc,S1A_IW_GRDH_1SDV_20220714T034313_20220714T034338_044091_054350_rtc,[2],13
206,1,S1A_IW_GRDH_1SDV_20220607T154144_20220607T154209_043559_053374_rtc,S1A_IW_GRDH_1SDV_20220607T154144_20220607T154209_043559_053374_rtc,[1],1
207,1,S1A_IW_GRDH_1SDV_20220607T154144_20220607T154209_043559_053374_rtc,S1A_IW_GRDH_1SDV_20220607T154144_20220607T154209_043559_053374_rtc,[1],1
208,31,S1A_IW_GRDH_1SDV_20220614T153357_20220614T153422_043661_05366C_rtc,S1A_IW_GRDH_1SDV_20220813T153401_20220813T153426_044536_0550A8_rtc,[2],31
209,1,S1A_IW_GRDH_1SDV_20220614T153357_20220614T153422_043661_05366C_rtc,S1A_IW_GRDH_1SDV_20220614T153357_20220614T153422_043661_05366C_rtc,[2],1
210,1,S1A_IW_GRDH_1SDV_20220619T154145_20220619T154210_043734_0538A7_rtc,S1A_IW_GRDH_1SDV_20220619T154145_20220619T154210_043734_0538A7_rtc,[1],1
211,1,S1A_IW_GRDH_1SDV_20220619T154145_20220619T154210_043734_0538A7_rtc,S1A_IW_GRDH_1SDV_20220619T154145_20220619T154210_043734_0538A7_rtc,[1],1
212,1,S1A_IW_GRDH_1SDV_20220619T154145_20220619T154210_043734_0538A7_rtc,S1A_IW_GRDH_1SDV_20220619T154145_20220619T154210_043734_0538A7_rtc,[1],1
213,1,S1A_IW_GRDH_1SDV_20220619T154145_20220619T154210_043734_0538A7_rtc,S1A_IW_GRDH_1SDV_20220619T154145_20220619T154210_043734_0538A7_rtc,[2],1
214,1,S1A_IW_GRDH_1SDV_20220619T154145_20220619T154210_043734_0538A7_rtc,S1A_IW_GRDH_1SDV_20220619T154145_20220619T154210_043734_0538A7_rtc,[1],1
215,1,S1A_IW_GRDH_1SDV_20220619T154145_20220619T154210_043734_0538A7_rtc,S1A_IW_GRDH_1SDV_20220619T154145_20220619T154210_043734_0538A7_rtc,[1],1
216,1,S1A_IW_GRDH_1SDV_20220619T154145_20220619T154210_043734_0538A7_rtc,S1A_IW_GRDH_1SDV_20220619T154145_20220619T154210_043734_0538A7_rtc,[1],1
217,1,S1A_IW_GRDH_1SDV_20220619T154145_20220619T154210_043734_0538A7_rtc,S1A_IW_GRDH_1SDV_20220619T154145_20220619T154210_043734_0538A7_rtc,[1],1
218,1,S1A_IW_GRDH_1SDV_20220626T153358_20220626T153423_043836_053BAE_rtc,S1A_IW_GRDH_1SDV_20220626T153358_20220626T153423_043836_053BAE_rtc,[1],1
219,1,S1A_IW_GRDH_1SDV_20220626T153358_20220626T153423_043836_053BAE_rtc,S1A_IW_GRDH_1SDV_20220626T153358_20220626T153423_043836_053BAE_rtc,[2],1
220,1,S1A_IW_GRDH_1SDV_20220626T153358_20220626T153423_043836_053BAE_rtc,S1A_IW_GRDH_1SDV_20220626T153358_20220626T153423_043836_053BAE_rtc,[1],1
221,3,S1A_IW_GRDH_1SDV_20220626T153358_20220626T153423_043836_053BAE_rtc,S1A_IW_GRDH_1SDV_20220701T154145_20220701T154210_043909_053DE2_rtc,[1],3
222,1,S1A_IW_GRDH_1SDV_20220701T154145_20220701T154210_043909_053DE2_rtc,S1A_IW_GRDH_1SDV_20220701T154145_20220701T154210_043909_053DE2_rtc,[1],1
223,2,S1A_IW_GRDH_1SDV_20220701T154145_20220701T154210_043909_053DE2_rtc,S1A_IW_GRDH_1SDV_20220702T034312_20220702T034337_043916_053E1F_rtc,[1],2
224,2,S1A_IW_GRDH_1SDV_20220701T154145_20220701T154210_043909_053DE2_rtc,S1A_IW_GRDH_1SDV_20220702T034312_20220702T034337_043916_053E1F_rtc,[1],2
225,2,S1A_IW_GRDH_1SDV_20220701T154145_20220701T154210_043909_053DE2_rtc,S1A_IW_GRDH_1SDV_20220702T034312_20220702T034337_043916_053E1F_rtc,[1],2
226,1,S1A_IW_GRDH_1SDV_20220701T154145_20220701T154210_043909_053DE2_rtc,S1A_IW_GRDH_1SDV_20220701T154145_20220701T154210_043909_053DE2_rtc,[2],1
227,1,S1A_IW_GRDH_1SDV_20220701T154145_20220701T154210_043909_053DE2_rtc,S1A_IW_GRDH_1SDV_20220701T154145_20220701T154210_043909_053DE2_rtc,[1],1
228,1,S1A_IW_GRDH_1SDV_20220701T154145_20220701T154210_043909_053DE2_rtc,S1A_IW_GRDH_1SDV_20220701T154145_20220701T154210_043909_053DE2_rtc,[1],1
229,1,S1A_IW_GRDH_1SDV_20220701T154145_20220701T154210_043909_053DE2_rtc,S1A_IW_GRDH_1SDV_20220701T154145_20220701T154210_043909_053DE2_rtc,[1],1
230,1,S1A_IW_GRDH_1SDV_20220701T154145_20220701T154210_043909_053DE2_rtc,S1A_IW_GRDH_1SDV_20220701T154145_20220701T154210_043909_053DE2_rtc,[1],1
231,4,S1A_IW_GRDH_1SDV_20220709T033517_20220709T033542_044018_054118_rtc,S1A_IW_GRDH_1SDV_20220714T034313_20220714T034338_044091_054350_rtc,[1],4
232,2,S1A_IW_GRDH_1SDV_20220713T154146_20220713T154211_044084_05431A_rtc,S1A_IW_GRDH_1SDV_20220714T034313_20220714T034338_044091_054350_rtc,[1],2
233,2,S1A_IW_GRDH_1SDV_20220713T154146_20220713T154211_044084_05431A_rtc,S1A_IW_GRDH_1SDV_20220714T034313_20220714T034338_044091_054350_rtc,[1],2
234,2,S1A_IW_GRDH_1SDV_20220713T154146_20220713T154211_044084_05431A_rtc,S1A_IW_GRDH_1SDV_20220714T034313_20220714T034338_044091_054350_rtc,[1],2
235,1,S1A_IW_GRDH_1SDV_20220713T154146_20220713T154211_044084_05431A_rtc,S1A_IW_GRDH_1SDV_20220713T154146_20220713T154211_044084_05431A_rtc,[2],1
236,1,S1A_IW_GRDH_1SDV_20220713T154146_20220713T154211_044084_05431A_rtc,S1A_IW_GRDH_1SDV_20220713T154146_20220713T154211_044084_05431A_rtc,[2],1
237,1,S1A_IW_GRDH_1SDV_20220713T154146_20220713T154211_044084_05431A_rtc,S1A_IW_GRDH_1SDV_20220713T154146_20220713T154211_044084_05431A_rtc,[1],1
238,2,S1A_IW_GRDH_1SDV_20220713T154146_20220713T154211_044084_05431A_rtc,S1A_IW_GRDH_1SDV_20220714T034313_20220714T034338_044091_054350_rtc,[1],2
239,1,S1A_IW_GRDH_1SDV_20220713T154146_20220713T154211_044084_05431A_rtc,S1A_IW_GRDH_1SDV_20220713T154146_20220713T154211_044084_05431A_rtc,[1],1
240,1,S1A_IW_GRDH_1SDV_20220713T154146_20220713T154211_044084_05431A_rtc,S1A_IW_GRDH_1SDV_20220713T154146_20220713T154211_044084_05431A_rtc,[1],1
241,1,S1A_IW_GRDH_1SDV_20220713T154146_20220713T154211_044084_05431A_rtc,S1A_IW_GRDH_1SDV_20220713T154146_20220713T154211_044084_05431A_rtc,[1],1
242,1,S1A_IW_GRDH_1SDV_20220714T034313_20220714T034338_044091_054350_rtc,S1A_IW_GRDH_1SDV_20220714T034313_20220714T034338_044091_054350_rtc,[1],1
243,3,S1A_IW_GRDH_1SDV_20220720T153400_20220720T153425_044186_054621_rtc,S1A_IW_GRDH_1SDV_20220725T154147_20220725T154212_044259_05484F_rtc,[1],3
244,1,S1A_IW_GRDH_1SDV_20220725T154147_20220725T154212_044259_05484F_rtc,S1A_IW_GRDH_1SDV_20220725T154147_20220725T154212_044259_05484F_rtc,[1],1
245,1,S1A_IW_GRDH_1SDV_20220725T154147_20220725T154212_044259_05484F_rtc,S1A_IW_GRDH_1SDV_20220725T154147_20220725T154212_044259_05484F_rtc,[1],1
246,1,S1A_IW_GRDH_1SDV_20220725T154147_20220725T154212_044259_05484F_rtc,S1A_IW_GRDH_1SDV_20220725T154147_20220725T154212_044259_05484F_rtc,[1],1
247,1,S1A_IW_GRDH_1SDV_20220725T154147_20220725T154212_044259_05484F_rtc,S1A_IW_GRDH_1SDV_20220725T154147_20220725T154212_044259_05484F_rtc,[1],1
248,1,S1A_IW_GRDH_1SDV_20220725T154147_20220725T154212_044259_05484F_rtc,S1A_IW_GRDH_1SDV_20220725T154147_20220725T154212_044259_05484F_rtc,[1],1
249,1,S1A_IW_GRDH_1SDV_20220725T154147_20220725T154212_044259_05484F_rtc,S1A_IW_GRDH_1SDV_20220725T154147_20220725T154212_044259_05484F_rtc,[1],1
250,1,S1A_IW_GRDH_1SDV_20220725T154147_20220725T154212_044259_05484F_rtc,S1A_IW_GRDH_1SDV_20220725T154147_20220725T154212_044259_05484F_rtc,[1],1
251,1,S1A_IW_GRDH_1SDV_20220725T154147_20220725T154212_044259_05484F_rtc,S1A_IW_GRDH_1SDV_20220725T154147_20220725T154212_044259_05484F_rtc,[1],1
252,1,S1A_IW_GRDH_1SDV_20220725T154147_20220725T154212_044259_05484F_rtc,S1A_IW_GRDH_1SDV_20220725T154147_20220725T154212_044259_05484F_rtc,[1],1
253,1,S1A_IW_GRDH_1SDV_20220725T154147_20220725T154212_044259_05484F_rtc,S1A_IW_GRDH_1SDV_20220725T154147_20220725T154212_044259_05484F_rtc,[1],1
254,1,S1A_IW_GRDH_1SDV_20220725T154147_20220725T154212_044259_05484F_rtc,S1A_IW_GRDH_1SDV_20220725T154147_20220725T154212_044259_05484F_rtc,[2],1
255,1,S1A_IW_GRDH_1SDV_20220801T153400_20220801T153425_044361_054B45_rtc,S1A_IW_GRDH_1SDV_20220801T153400_20220801T153425_044361_054B45_rtc,[1],1
256,1,S1A_IW_GRDH_1SDV_20220801T153400_20220801T153425_044361_054B45_rtc,S1A_IW_GRDH_1SDV_20220801T153400_20220801T153425_044361_054B45_rtc,[1],1
257,1,S1A_IW_GRDH_1SDV_20220801T153400_20220801T153425_044361_054B45_rtc,S1A_IW_GRDH_1SDV_20220801T153400_20220801T153425_044361_054B45_rtc,[1],1
258,4,S1A_IW_GRDH_1SDV_20220806T154148_20220806T154213_044434_054D6D_rtc,S1A_IW_GRDH_1SDV_20220825T153402_20220825T153427_044711_05568D_rtc,[1],4
259,6,S1A_IW_GRDH_1SDV_20220806T154148_20220806T154213_044434_054D6D_rtc,S1A_IW_GRDH_1SDV_20220825T153402_20220825T153427_044711_05568D_rtc,[1],6
260,1,S1A_IW_GRDH_1SDV_20220806T154148_20220806T154213_044434_054D6D_rtc,S1A_IW_GRDH_1SDV_20220806T154148_20220806T154213_044434_054D6D_rtc,[1],1
261,4,S1A_IW_GRDH_1SDV_20220806T154148_20220806T154213_044434_054D6D_rtc,S1A_IW_GRDH_1SDV_20220825T153402_20220825T153427_044711_05568D_rtc,[1],4
262,1,S1A_IW_GRDH_1SDV_20220806T154148_20220806T154213_044434_054D6D_rtc,S1A_IW_GRDH_1SDV_20220806T154148_20220806T154213_044434_054D6D_rtc,[1],1
263,5,S1A_IW_GRDH_1SDV_20220806T154148_20220806T154213_044434_054D6D_rtc,S1A_IW_GRDH_1SDV_20220818T154148_20220818T154213_044609_055324_rtc,[2],5
264,1,S1A_IW_GRDH_1SDV_20220806T154148_20220806T154213_044434_054D6D_rtc,S1A_IW_GRDH_1SDV_20220806T154148_20220806T154213_044434_054D6D_rtc,[1],1
265,10,S1A_IW_GRDH_1SDV_20220806T154148_20220806T154213_044434_054D6D_rtc,S1A_IW_GRDH_1SDV_20220825T153402_20220825T153427_044711_05568D_rtc,[2],10
266,1,S1A_IW_GRDH_1SDV_20220806T154148_20220806T154213_044434_054D6D_rtc,S1A_IW_GRDH_1SDV_20220806T154148_20220806T154213_044434_054D6D_rtc,[1],1
267,2,S1A_IW_GRDH_1SDV_20220813T153401_20220813T153426_044536_0550A8_rtc,S1A_IW_GRDH_1SDV_20220818T154148_20220818T154213_044609_055324_rtc,[1],2
268,1,S1A_IW_GRDH_1SDV_20220818T154148_20220818T154213_044609_055324_rtc,S1A_IW_GRDH_1SDV_20220818T154148_20220818T154213_044609_055324_rtc,[1],1
269,2,S1A_IW_GRDH_1SDV_20220818T154148_20220818T154213_044609_055324_rtc,S1A_IW_GRDH_1SDV_20220825T153402_20220825T153427_044711_05568D_rtc,[1],2
270,1,S1A_IW_GRDH_1SDV_20220818T154148_20220818T154213_044609_055324_rtc,S1A_IW_GRDH_1SDV_20220818T154148_20220818T154213_044609_055324_rtc,[1],1
271,1,S1A_IW_GRDH_1SDV_20220818T154148_20220818T154213_044609_055324_rtc,S1A_IW_GRDH_1SDV_20220818T154148_20220818T154213_044609_055324_rtc,[1],1
272,1,S1A_IW_GRDH_1SDV_20220825T153402_20220825T153427_044711_05568D_rtc,S1A_IW_GRDH_1SDV_20220825T153402_20220825T153427_044711_05568D_rtc,[2],1
273,1,S1A_IW_GRDH_1SDV_20220825T153402_20220825T153427_044711_05568D_rtc,S1A_IW_GRDH_1SDV_20220825T153402_20220825T153427_044711_05568D_rtc,[1],1
274,1,S1A_IW_GRDH_1SDV_20220825T153402_20220825T153427_044711_05568D_rtc,S1A_IW_GRDH_1SDV_20220825T153402_20220825T153427_044711_05568D_rtc,[2],1
275,1,S1A_IW_GRDH_1SDV_20220825T153402_20220825T153427_044711_05568D_rtc,S1A_IW_GRDH_1SDV_20220825T153402_20220825T153427_044711_05568D_rtc,[2],1
276,4,S1A_IW_GRDH_1SDV_20220906T153403_20220906T153428_044886_055C7E_rtc,S1A_IW_GRDH_1SDV_20220923T154149_20220923T154214_045134_0564D3_rtc,[1],4
277,4,S1A_IW_GRDH_1SDV_20220906T153403_20220906T153428_044886_055C7E_rtc,S1A_IW_GRDH_1SDV_20220923T154149_20220923T154214_045134_0564D3_rtc,[1],4
278,4,S1A_IW_GRDH_1SDV_20220906T153403_20220906T153428_044886_055C7E_rtc,S1A_IW_GRDH_1SDV_20220923T154149_20220923T154214_045134_0564D3_rtc,[1],4
279,6,S1A_IW_GRDH_1SDV_20220906T153403_20220906T153428_044886_055C7E_rtc,S1A_IW_GRDH_1SDV_20220923T154149_20220923T154214_045134_0564D3_rtc,[1],6
280,6,S1A_IW_GRDH_1SDV_20220906T153403_20220906T153428_044886_055C7E_rtc,S1A_IW_GRDH_1SDV_20220923T154149_20220923T154214_045134_0564D3_rtc,[2],6
281,3,S1A_IW_GRDH_1SDV_20220906T153403_20220906T153428_044886_055C7E_rtc,S1A_IW_GRDH_1SDV_20220911T154150_20220911T154215_044959_055EEF_rtc,[2],3
282,7,S1A_IW_GRDH_1SDV_20220906T153403_20220906T153428_044886_055C7E_rtc,S1A_IW_GRDH_1SDV_20220930T153403_20220930T153428_045236_056836_rtc,[2],7
283,3,S1A_IW_GRDH_1SDV_20220906T153403_20220906T153428_044886_055C7E_rtc,S1A_IW_GRDH_1SDV_20220918T153402_20220918T153427_045061_05625A_rtc,[1],3
284,1,S1A_IW_GRDH_1SDV_20220906T153403_20220906T153428_044886_055C7E_rtc,S1A_IW_GRDH_1SDV_20220906T153403_20220906T153428_044886_055C7E_rtc,[2],1
285,1,S1A_IW_GRDH_1SDV_20220906T153403_20220906T153428_044886_055C7E_rtc,S1A_IW_GRDH_1SDV_20220906T153403_20220906T153428_044886_055C7E_rtc,[2],1
286,8,S1A_IW_GRDH_1SDV_20220906T153403_20220906T153428_044886_055C7E_rtc,S1A_IW_GRDH_1SDV_20220930T153403_20220930T153428_045236_056836_rtc,[2],8
287,6,S1A_IW_GRDH_1SDV_20220906T153403_20220906T153428_044886_055C7E_rtc,S1A_IW_GRDH_1SDV_20220930T153403_20220930T153428_045236_056836_rtc,[2],6
288,3,S1A_IW_GRDH_1SDV_20220906T153403_20220906T153428_044886_055C7E_rtc,S1A_IW_GRDH_1SDV_20220918T153402_20220918T153427_045061_05625A_rtc,[2],3
289,1,S1A_IW_GRDH_1SDV_20220906T153403_20220906T153428_044886_055C7E_rtc,S1A_IW_GRDH_1SDV_20220906T153403_20220906T153428_044886_055C7E_rtc,[2],1
290,1,S1A_IW_GRDH_1SDV_20220906T153403_20220906T153428_044886_055C7E_rtc,S1A_IW_GRDH_1SDV_20220906T153403_20220906T153428_044886_055C7E_rtc,[2],1
291,259,S1A_IW_GRDH_1SDV_20220906T153403_20220906T153428_044886_055C7E_rtc,S1A_IW_GRDH_1SDV_20230323T034312_20230323T034337_047766_05BD00_rtc,"[1, 2]",259
292,1,S1A_IW_GRDH_1SDV_20220911T154150_20220911T154215_044959_055EEF_rtc,S1A_IW_GRDH_1SDV_20220911T154150_20220911T154215_044959_055EEF_rtc,[2],1
293,1,S1A_IW_GRDH_1SDV_20220911T154150_20220911T154215_044959_055EEF_rtc,S1A_IW_GRDH_1SDV_20220911T154150_20220911T154215_044959_055EEF_rtc,[2],1
294,1,S1A_IW_GRDH_1SDV_20220911T154150_20220911T154215_044959_055EEF_rtc,S1A_IW_GRDH_1SDV_20220911T154150_20220911T154215_044959_055EEF_rtc,[2],1
295,5,S1A_IW_GRDH_1SDV_20220911T154150_20220911T154215_044959_055EEF_rtc,S1A_IW_GRDH_1SDV_20220923T154149_20220923T154214_045134_0564D3_rtc,[2],5
296,1,S1A_IW_GRDH_1SDV_20220911T154150_20220911T154215_044959_055EEF_rtc,S1A_IW_GRDH_1SDV_20220911T154150_20220911T154215_044959_055EEF_rtc,[1],1
297,1,S1A_IW_GRDH_1SDV_20220911T154150_20220911T154215_044959_055EEF_rtc,S1A_IW_GRDH_1SDV_20220911T154150_20220911T154215_044959_055EEF_rtc,[1],1
